1622028392284-- 相似度：0.079115(D).jpg
1622028730484-- 相似度：1.61E-4(T).jpg
1622028730563-- 相似度：1.37E-4(T).jpg
1622028730630-- 相似度：2.52E-4(T).jpg
1622028735756-- 相似度：0.031299(D).jpg
1622028735822-- 相似度：0.050507(T).jpg
1622028735883-- 相似度：0.008687(T).jpg
1622028735944-- 相似度：0.00548(T).jpg
1622028736004-- 相似度：0.002998(T).jpg
1622028736075-- 相似度：0.003392(T).jpg
1622028736137-- 相似度：0.005615(T).jpg
1622028736204-- 相似度：0.015849(T).jpg
1622028736266-- 相似度：0.00705(T).jpg
1622028736328-- 相似度：0.00705(T).jpg
1622028736396-- 相似度：0.007635(T).jpg
1622028741567-- 相似度：0.473902(D).jpg
1622028741633-- 相似度：0.722315(T).jpg
1622028741700-- 相似度：0.590051(T).jpg
1622028741762-- 相似度：0.567752(T).jpg
1622028741824-- 相似度：0.459594(T).jpg
1622028741885-- 相似度：0.439011(T).jpg
1622028741946-- 相似度：0.415695(T).jpg
1622028742012-- 相似度：0.459101(T).jpg
1622028742073-- 相似度：0.438697(T).jpg
1622028742141-- 相似度：0.441572(T).jpg
1622028742206-- 相似度：0.452728(T).jpg
1622028753621-- 相似度：0.434455(D).jpg
1622028753688-- 相似度：0.270699(T).jpg
1622028753752-- 相似度：0.252356(T).jpg
1622028753812-- 相似度：0.235516(T).jpg
1622028753872-- 相似度：0.139573(T).jpg
1622028753941-- 相似度：0.165785(T).jpg
1622028754003-- 相似度：0.061343(T).jpg
1622028754071-- 相似度：0.051326(T).jpg
1622028754131-- 相似度：0.094325(T).jpg
1622028754204-- 相似度：0.084952(T).jpg
1622028754267-- 相似度：0.036688(T).jpg
1622028759358-- 相似度：0.008031(D).jpg
1622028759423-- 相似度：0.015145(T).jpg
1622028759481-- 相似度：0.009043(T).jpg
1622028759539-- 相似度：0.008011(T).jpg
1622028759603-- 相似度：0.269755(T).jpg
1622028759662-- 相似度：0.003482(T).jpg
1622028759722-- 相似度：0.004694(T).jpg
1622028759781-- 相似度：0.228972(T).jpg
1622028759843-- 相似度：0.004894(T).jpg
1622028759914-- 相似度：0.004894(T).jpg
1622028759987-- 相似度：0.003072(T).jpg
1622028771287-- 相似度：0.158462(D).jpg
1622028771353-- 相似度：0.070134(T).jpg
1622028771415-- 相似度：0.090132(T).jpg
1622028771477-- 相似度：0.0337(T).jpg
1622028771539-- 相似度：0.036777(T).jpg
1622028771599-- 相似度：0.04193(T).jpg
1622028771665-- 相似度：0.084868(T).jpg
1622028771727-- 相似度：0.04614(T).jpg
1622028771816-- 相似度：0.039613(T).jpg
1622028771883-- 相似度：0.052283(T).jpg
1622028771954-- 相似度：0.045702(T).jpg
1622028777020-- 相似度：0.540799(D).jpg
1622028777086-- 相似度：0.598226(T).jpg
1622028777144-- 相似度：0.306387(T).jpg
1622028777210-- 相似度：0.156193(T).jpg
1622028777269-- 相似度：0.06781(T).jpg
1622028777327-- 相似度：0.040825(T).jpg
1622028777386-- 相似度：0.028742(T).jpg
1622028777446-- 相似度：0.008056(T).jpg
1622028777506-- 相似度：0.002027(T).jpg
1622028777589-- 相似度：0.002027(T).jpg
1622028777650-- 相似度：0.001866(T).jpg
1622028782871-- 相似度：0.087475(D).jpg
1622028782933-- 相似度：0.123066(T).jpg
1622028782993-- 相似度：0.165407(T).jpg
1622028783053-- 相似度：0.013246(T).jpg
1622028783112-- 相似度：0.008021(T).jpg
1622028783180-- 相似度：0.001627(T).jpg
1622028783241-- 相似度：0.001658(T).jpg
1622028783301-- 相似度：0.001124(T).jpg
1622028783362-- 相似度：0.001124(T).jpg
1622028783469-- 相似度：4.95E-4(T).jpg
1622028783537-- 相似度：8.36E-4(T).jpg
1622028788898-- 相似度：0.007592(D).jpg
1622028788963-- 相似度：0.011748(T).jpg
1622028789028-- 相似度：0.010208(T).jpg
1622028789088-- 相似度：0.006189(T).jpg
1622028789147-- 相似度：0.012045(T).jpg
1622028789206-- 相似度：0.013459(T).jpg
1622028789267-- 相似度：0.011118(T).jpg
1622028789328-- 相似度：0.024941(T).jpg
1622028789478-- 相似度：0.034231(T).jpg
1622028789557-- 相似度：0.018925(T).jpg
1622028789620-- 相似度：0.015604(T).jpg
1622028795481-- 相似度：0.64014(D).jpg
1622028795548-- 相似度：0.556469(T).jpg
1622028795609-- 相似度：0.436607(T).jpg
1622028795669-- 相似度：0.484932(T).jpg
1622028795729-- 相似度：0.571547(T).jpg
1622028795789-- 相似度：0.557098(T).jpg
1622028795855-- 相似度：0.570524(T).jpg
1622028795917-- 相似度：0.523489(T).jpg
1622028795978-- 相似度：0.528028(T).jpg
1622028796041-- 相似度：0.623172(T).jpg
1622028796116-- 相似度：0.651525(T).jpg
1622028800579-- 相似度：0.747732(D).jpg
1622028800643-- 相似度：0.44287(T).jpg
1622028800704-- 相似度：0.743736(T).jpg
1622028800765-- 相似度：0.573643(T).jpg
1622028800832-- 相似度：0.623227(T).jpg
1622028800893-- 相似度：0.700995(T).jpg
1622028800957-- 相似度：0.612038(T).jpg
1622028801018-- 相似度：0.442333(T).jpg
1622028801079-- 相似度：0.395848(T).jpg
1622028801150-- 相似度：0.682679(T).jpg
1622028801212-- 相似度：0.611682(T).jpg
1622028806403-- 相似度：0.028923(D).jpg
1622028806469-- 相似度：0.02497(T).jpg
1622028806526-- 相似度：0.0102(T).jpg
1622028806584-- 相似度：0.016437(T).jpg
1622028806645-- 相似度：0.005299(T).jpg
1622028806708-- 相似度：0.00204(T).jpg
1622028806766-- 相似度：9.91E-4(T).jpg
1622028806826-- 相似度：0.005825(T).jpg
1622028806887-- 相似度：7.87E-4(T).jpg
1622028806967-- 相似度：6.67E-4(T).jpg
1622028807034-- 相似度：7.86E-4(T).jpg
1622028818054-- 相似度：0.109071(D).jpg
1622028818123-- 相似度：0.221855(T).jpg
1622028818185-- 相似度：0.030212(T).jpg
1622028818246-- 相似度：0.021707(T).jpg
1622028818322-- 相似度：0.013742(T).jpg
1622028818386-- 相似度：0.051228(T).jpg
1622028818447-- 相似度：0.049276(T).jpg
1622028818515-- 相似度：0.011745(T).jpg
1622028818577-- 相似度：0.014278(T).jpg
1622028818650-- 相似度：0.009694(T).jpg
1622028818864-- 相似度：0.014889(T).jpg
1622028823927-- 相似度：0.325242(D).jpg
1622028823987-- 相似度：0.476284(T).jpg
1622028824043-- 相似度：0.472294(T).jpg
1622028824107-- 相似度：0.105143(T).jpg
1622028824164-- 相似度：0.005496(T).jpg
1622028824222-- 相似度：0.001405(T).jpg
1622028824290-- 相似度：0.005846(T).jpg
1622028824350-- 相似度：8.63E-4(T).jpg
1622028824409-- 相似度：3.71E-4(T).jpg
1622028824501-- 相似度：3.55E-4(T).jpg
1622028824570-- 相似度：2.73E-4(T).jpg
1622028829799-- 相似度：0.007321(D).jpg
1622028829872-- 相似度：0.009279(T).jpg
1622028829934-- 相似度：0.014095(T).jpg
1622028829993-- 相似度：0.002939(T).jpg
1622028830052-- 相似度：0.002621(T).jpg
1622028830110-- 相似度：0.001241(T).jpg
1622028830169-- 相似度：0.001331(T).jpg
1622028830235-- 相似度：0.001756(T).jpg
1622028830297-- 相似度：0.001903(T).jpg
1622028830357-- 相似度：0.002723(T).jpg
1622028830431-- 相似度：0.005118(T).jpg
1622028835734-- 相似度：0.418451(D).jpg
1622028835800-- 相似度：0.384916(T).jpg
1622028835861-- 相似度：0.523091(T).jpg
1622028835921-- 相似度：0.47103(T).jpg
1622028835979-- 相似度：0.500532(T).jpg
1622028836044-- 相似度：0.482949(T).jpg
1622028836105-- 相似度：0.482903(T).jpg
1622028836165-- 相似度：0.472132(T).jpg
1622028836233-- 相似度：0.465668(T).jpg
1622028836296-- 相似度：0.531822(T).jpg
1622028836380-- 相似度：0.456355(T).jpg
1622028841521-- 相似度：0.040232(D).jpg
1622028841583-- 相似度：0.031044(T).jpg
1622028841641-- 相似度：0.029389(T).jpg
1622028841705-- 相似度：0.007671(T).jpg
1622028841765-- 相似度：0.023777(T).jpg
1622028841824-- 相似度：0.104154(T).jpg
1622028841892-- 相似度：0.032171(T).jpg
1622028841953-- 相似度：0.037089(T).jpg
1622028842014-- 相似度：0.077963(T).jpg
1622028842088-- 相似度：0.077963(T).jpg
1622028842158-- 相似度：0.308734(T).jpg
1622028847422-- 相似度：0.490608(D).jpg
1622028847487-- 相似度：0.530975(T).jpg
1622028847547-- 相似度：0.466341(T).jpg
1622028847609-- 相似度：0.462315(T).jpg
1622028847673-- 相似度：0.495213(T).jpg
1622028847736-- 相似度：0.471291(T).jpg
1622028847797-- 相似度：0.451272(T).jpg
1622028847859-- 相似度：0.473181(T).jpg
1622028847973-- 相似度：0.481843(T).jpg
1622028848041-- 相似度：0.485604(T).jpg
1622028848104-- 相似度：0.490424(T).jpg
1622028859057-- 相似度：0.409226(D).jpg
1622028859125-- 相似度：0.45466(T).jpg
1622028859185-- 相似度：0.397641(T).jpg
1622028859245-- 相似度：0.193114(T).jpg
1622028859305-- 相似度：0.0664(T).jpg
1622028859368-- 相似度：0.028029(T).jpg
1622028859444-- 相似度：0.009393(T).jpg
1622028859507-- 相似度：0.00304(T).jpg
1622028859637-- 相似度：0.001713(T).jpg
1622028859719-- 相似度：2.92E-4(T).jpg
1622028859794-- 相似度：3.04E-4(T).jpg
1622028864940-- 相似度：0.453673(D).jpg
1622028865003-- 相似度：0.470235(T).jpg
1622028865065-- 相似度：0.331722(T).jpg
1622028865125-- 相似度：0.427538(T).jpg
1622028865186-- 相似度：0.441183(T).jpg
1622028865246-- 相似度：0.428323(T).jpg
1622028865308-- 相似度：0.420788(T).jpg
1622028865368-- 相似度：0.468817(T).jpg
1622028865531-- 相似度：0.462113(T).jpg
1622028865600-- 相似度：0.431397(T).jpg
1622028865690-- 相似度：0.447049(T).jpg
1622028870856-- 相似度：0.963284(D).jpg
1622028870922-- 相似度：0.969065(T).jpg
1622028870982-- 相似度：0.935032(T).jpg
1622028871041-- 相似度：0.978614(T).jpg
1622028871100-- 相似度：0.974321(T).jpg
1622028871165-- 相似度：0.976671(T).jpg
1622028871225-- 相似度：0.987673(T).jpg
1622028871285-- 相似度：0.983981(T).jpg
1622028871346-- 相似度：0.980253(T).jpg
1622028871414-- 相似度：0.980253(T).jpg
1622028871482-- 相似度：0.959086(T).jpg
1622028876724-- 相似度：0.688374(D).jpg
1622028876791-- 相似度：0.722098(T).jpg
1622028876850-- 相似度：0.702016(T).jpg
1622028876918-- 相似度：0.59148(T).jpg
1622028876980-- 相似度：0.424414(T).jpg
1622028877041-- 相似度：0.552214(T).jpg
1622028877117-- 相似度：0.529914(T).jpg
1622028877181-- 相似度：0.419502(T).jpg
1622028877242-- 相似度：0.281657(T).jpg
1622028877311-- 相似度：0.207067(T).jpg
1622028877373-- 相似度：0.168073(T).jpg
1622028882572-- 相似度：0.022083(D).jpg
1622028882643-- 相似度：0.013086(T).jpg
1622028882704-- 相似度：0.060818(T).jpg
1622028882774-- 相似度：0.042585(T).jpg
1622028882837-- 相似度：0.030726(T).jpg
1622028882898-- 相似度：0.09132(T).jpg
1622028882969-- 相似度：0.091394(T).jpg
1622028883032-- 相似度：0.099311(T).jpg
1622028883099-- 相似度：0.04958(T).jpg
1622028883169-- 相似度：0.029874(T).jpg
1622028883231-- 相似度：0.025328(T).jpg
1622028888501-- 相似度：0.008143(D).jpg
1622028888568-- 相似度：0.007144(T).jpg
1622028888633-- 相似度：0.005968(T).jpg
1622028888695-- 相似度：0.00373(T).jpg
1622028888755-- 相似度：0.008162(T).jpg
1622028888825-- 相似度：0.013324(T).jpg
1622028888886-- 相似度：0.018021(T).jpg
1622028888948-- 相似度：0.008245(T).jpg
1622028889018-- 相似度：0.036363(T).jpg
1622028889081-- 相似度：0.015958(T).jpg
1622028889148-- 相似度：0.028948(T).jpg
1622028894321-- 相似度：0.983645(D).jpg
1622028894389-- 相似度：0.90952(T).jpg
1622028894449-- 相似度：0.914832(T).jpg
1622028894508-- 相似度：0.911093(T).jpg
1622028894568-- 相似度：0.936251(T).jpg
1622028894628-- 相似度：0.980645(T).jpg
1622028894688-- 相似度：0.981278(T).jpg
1622028894757-- 相似度：0.986954(T).jpg
1622028894820-- 相似度：0.982433(T).jpg
1622028894889-- 相似度：0.981618(T).jpg
1622028894950-- 相似度：0.987341(T).jpg
1622028917822-- 相似度：1.36E-4(D).jpg
1622028917885-- 相似度：0.026159(T).jpg
1622028917944-- 相似度：0.001628(T).jpg
1622028918014-- 相似度：1.51E-4(T).jpg
1622028918075-- 相似度：9.4E-5(T).jpg
1622028918136-- 相似度：5.3E-5(T).jpg
1622028918202-- 相似度：8.9E-5(T).jpg
1622028918263-- 相似度：1.91E-4(T).jpg
1622028918323-- 相似度：1.39E-4(T).jpg
1622028918383-- 相似度：1.39E-4(T).jpg
1622028918458-- 相似度：4.3E-5(T).jpg
1622028923704-- 相似度：0.01857(D).jpg
1622028923770-- 相似度：0.007145(T).jpg
1622028923829-- 相似度：0.001751(T).jpg
1622028923887-- 相似度：0.001749(T).jpg
1622028923954-- 相似度：1.6E-5(T).jpg
1622028924016-- 相似度：1.2E-5(T).jpg
1622028924075-- 相似度：0.267891(T).jpg
1622028924136-- 相似度：0.267106(T).jpg
1622028924204-- 相似度：0.018959(T).jpg
1622028924267-- 相似度：0.025933(T).jpg
1622028924343-- 相似度：0.010483(T).jpg
1622028929707-- 相似度：0.013163(D).jpg
1622028929773-- 相似度：0.011543(T).jpg
1622028929834-- 相似度：0.007804(T).jpg
1622028929903-- 相似度：0.006681(T).jpg
1622028929966-- 相似度：0.00858(T).jpg
1622028930027-- 相似度：0.014463(T).jpg
1622028930089-- 相似度：0.03329(T).jpg
1622028930149-- 相似度：0.089542(T).jpg
1622028930215-- 相似度：0.014847(T).jpg
1622028930279-- 相似度：0.160975(T).jpg
1622028930348-- 相似度：0.005721(T).jpg
1622028935503-- 相似度：0.253129(D).jpg
1622028935570-- 相似度：0.183324(T).jpg
1622028935630-- 相似度：0.150762(T).jpg
1622028935690-- 相似度：0.076986(T).jpg
1622028935755-- 相似度：0.076576(T).jpg
1622028935818-- 相似度：0.038577(T).jpg
1622028935879-- 相似度：0.010594(T).jpg
1622028935950-- 相似度：0.011901(T).jpg
1622028936011-- 相似度：0.011634(T).jpg
1622028936087-- 相似度：0.011634(T).jpg
1622028936151-- 相似度：0.001973(T).jpg
1622028941372-- 相似度：0.129011(D).jpg
1622028941446-- 相似度：0.222528(T).jpg
1622028941508-- 相似度：0.222528(T).jpg
1622028941569-- 相似度：0.034456(T).jpg
1622028941629-- 相似度：0.004143(T).jpg
1622028941689-- 相似度：0.016441(T).jpg
1622028941749-- 相似度：0.002126(T).jpg
1622028941819-- 相似度：0.007801(T).jpg
1622028941884-- 相似度：0.004543(T).jpg
1622028941957-- 相似度：0.002132(T).jpg
1622028942020-- 相似度：0.001291(T).jpg
1622028947248-- 相似度：0.465841(D).jpg
1622028947315-- 相似度：0.45401(T).jpg
1622028947377-- 相似度：0.449758(T).jpg
1622028947438-- 相似度：0.449758(T).jpg
1622028947498-- 相似度：0.443249(T).jpg
1622028947559-- 相似度：0.450651(T).jpg
1622028947621-- 相似度：0.493166(T).jpg
1622028947682-- 相似度：0.483901(T).jpg
1622028947842-- 相似度：0.467911(T).jpg
1622028947913-- 相似度：0.530562(T).jpg
1622028947990-- 相似度：0.502918(T).jpg
1622028953093-- 相似度：0.326281(D).jpg
1622028953163-- 相似度：0.459339(T).jpg
1622028953229-- 相似度：0.435447(T).jpg
1622028953289-- 相似度：0.456402(T).jpg
1622028953348-- 相似度：0.437002(T).jpg
1622028953408-- 相似度：0.252922(T).jpg
1622028953467-- 相似度：0.066299(T).jpg
1622028953538-- 相似度：0.1225(T).jpg
1622028953599-- 相似度：0.191253(T).jpg
1622028953660-- 相似度：0.125893(T).jpg
1622028953732-- 相似度：0.159724(T).jpg
1622028958989-- 相似度：0.857047(D).jpg
1622028959058-- 相似度：0.833723(T).jpg
1622028959121-- 相似度：0.813175(T).jpg
1622028959183-- 相似度：0.884913(T).jpg
1622028959243-- 相似度：0.677472(T).jpg
1622028959305-- 相似度：0.660721(T).jpg
1622028959367-- 相似度：0.890141(T).jpg
1622028959440-- 相似度：0.856656(T).jpg
1622028959528-- 相似度：0.966638(T).jpg
1622028959591-- 相似度：0.967051(T).jpg
1622028959652-- 相似度：0.967307(T).jpg
1622028965277-- 相似度：0.353148(D).jpg
1622028965348-- 相似度：0.417832(T).jpg
1622028965409-- 相似度：0.419116(T).jpg
1622028965469-- 相似度：0.399391(T).jpg
1622028965530-- 相似度：0.392888(T).jpg
1622028965592-- 相似度：0.246496(T).jpg
1622028965660-- 相似度：0.388503(T).jpg
1622028965722-- 相似度：0.345297(T).jpg
1622028965784-- 相似度：0.390329(T).jpg
1622028965846-- 相似度：0.439969(T).jpg
1622028965925-- 相似度：0.341691(T).jpg
1622028970857-- 相似度：0.438513(D).jpg
1622028970921-- 相似度：0.051208(T).jpg
1622028970980-- 相似度：0.020825(T).jpg
1622028971041-- 相似度：0.018735(T).jpg
1622028971103-- 相似度：0.019577(T).jpg
1622028971164-- 相似度：0.009241(T).jpg
1622028971231-- 相似度：0.005257(T).jpg
1622028971293-- 相似度：0.007905(T).jpg
1622028971414-- 相似度：0.010595(T).jpg
1622028971486-- 相似度：0.013318(T).jpg
1622028971550-- 相似度：0.004213(T).jpg
1622028976677-- 相似度：0.764341(D).jpg
1622028976746-- 相似度：0.779045(T).jpg
1622028976811-- 相似度：0.743575(T).jpg
1622028976872-- 相似度：0.663361(T).jpg
1622028976932-- 相似度：0.681743(T).jpg
1622028976994-- 相似度：0.686838(T).jpg
1622028977055-- 相似度：0.601615(T).jpg
1622028977121-- 相似度：0.609761(T).jpg
1622028977183-- 相似度：0.52234(T).jpg
1622028977245-- 相似度：0.52234(T).jpg
1622028977317-- 相似度：0.577648(T).jpg
1622028982562-- 相似度：0.374846(D).jpg
1622028982627-- 相似度：0.189247(T).jpg
1622028982692-- 相似度：0.40003(T).jpg
1622028982753-- 相似度：0.325448(T).jpg
1622028982814-- 相似度：0.336029(T).jpg
1622028982876-- 相似度：0.333062(T).jpg
1622028982937-- 相似度：0.363007(T).jpg
1622028982999-- 相似度：0.175267(T).jpg
1622028983113-- 相似度：0.218925(T).jpg
1622028983185-- 相似度：0.208018(T).jpg
1622028983253-- 相似度：0.194745(T).jpg
1622028988421-- 相似度：0.160812(D).jpg
1622028988486-- 相似度：0.094449(T).jpg
1622028988546-- 相似度：0.024259(T).jpg
1622028988607-- 相似度：0.025685(T).jpg
1622028988667-- 相似度：0.036223(T).jpg
1622028988727-- 相似度：0.030429(T).jpg
1622028988795-- 相似度：0.016493(T).jpg
1622028988857-- 相似度：0.018891(T).jpg
1622028988996-- 相似度：0.029768(T).jpg
1622028989071-- 相似度：0.007201(T).jpg
1622028989132-- 相似度：0.003425(T).jpg
1622028994198-- 相似度：7.86E-4(D).jpg
1622028994259-- 相似度：0.011105(T).jpg
1622028994319-- 相似度：0.003983(T).jpg
1622028994379-- 相似度：0.004759(T).jpg
1622028994447-- 相似度：0.001225(T).jpg
1622028994508-- 相似度：0.002529(T).jpg
1622028994569-- 相似度：4.96E-4(T).jpg
1622028994629-- 相似度：7.09E-4(T).jpg
1622028994689-- 相似度：7.28E-4(T).jpg
1622028994765-- 相似度：0.001381(T).jpg
1622028994827-- 相似度：0.002155(T).jpg
1622029006080-- 相似度：0.106407(D).jpg
1622029006149-- 相似度：0.081391(T).jpg
1622029006210-- 相似度：0.08539(T).jpg
1622029006270-- 相似度：0.04901(T).jpg
1622029006331-- 相似度：0.021659(T).jpg
